index,index,symbol,date,start,end,open,high,low,close,vol,type,price_change,volatility,rsi_6,rsi_7,rsi_9,rsi_12,rsi_14,rsi_30,rsi_6_of_high,rsi_9_of_high,rsi_14_of_high,rsi_6_of_low,rsi_9_of_low,rsi_14_of_low,ema_34,ema_89,ma_20,ma_50,ma_200,ema_trend,macd,macd_signal,adx_14,position
34,14056,BTCUSDT,2025-07-10,2025-07-10 14:15:00,2025-07-10 14:29:59,111095.11,111319.24,110714.28,110872.0,260.64918,0,-0.0020082792122894,100.89435543776098,45.57023241319735,45.53642234597343,45.43537872645622,45.50809257798718,45.73623527651064,49.343104803087336,77.85176051408983,69.45312059853156,61.902974990328346,45.80030687996573,43.08396909058078,42.612083602394016,111003.07990586394,110705.74123663057,110972.89500000002,111089.5232,109731.20835,297.33866923337337,-55.472141096077394,-52.99280374446967,19.174187913586504,-
35,14057,BTCUSDT,2025-07-10,2025-07-10 14:30:00,2025-07-10 14:44:59,110871.99,111178.52,110844.0,111059.98,135.21798,1,0.0016954686485315,108.66153696609676,56.90093743315382,55.74243387957276,54.02917343702824,52.46849956725933,51.88006152074552,52.13988903561373,58.085864487702906,55.94186548712767,53.41217588284374,57.34981041196961,51.85356126000038,48.82860866505233,111006.33133981455,110713.61320914987,110971.58,111083.2582,109742.6202,292.7181306646962,-41.79107044020202,-50.75245708361614,18.121067044514792,-
36,14058,BTCUSDT,2025-07-10,2025-07-10 14:45:00,2025-07-10 14:59:59,111059.98,111249.99,110984.32,111247.57,143.13216,1,0.0016890872841865,150.3656421128582,65.50107344601801,63.66880494827823,60.93630476446184,58.271140982929566,57.10003892791892,54.72061678634023,63.70247471771126,60.34920318048686,56.66338336368686,66.59093277607377,59.45575843631198,54.56237715574683,111020.11640611089,110725.4789156132,110981.8905,111082.29020000002,109754.1121,294.6374904976692,-15.631586929870537,-43.72828305286702,16.979866821798897,-
37,14059,BTCUSDT,2025-07-10,2025-07-10 15:00:00,2025-07-10 15:14:59,111247.56,111300.0,110969.51,110994.83,191.69439,0,-0.002271869848483,145.0509832905164,49.52395764389727,49.68253999755094,49.63305702302882,49.40615376415826,49.334937646749495,50.89557592961008,67.3735851277325,63.24366619828352,58.828525609404124,64.812333379438,58.36157541309738,53.87620968022329,111018.67146861882,110731.46449526623,110982.0735,111078.587,109764.9088,287.2069733525859,-15.11972279008478,-38.00657100031057,16.236771661159175,-
38,14060,BTCUSDT,2025-07-10,2025-07-10 15:15:00,2025-07-10 15:29:59,110994.83,111360.27,110994.83,111331.14,157.22996,1,0.0030299609450277,179.6233619739264,63.67298824744686,62.47838927227502,60.57939275412346,58.55818891142406,57.59810374603298,55.20576458284811,71.53680761807912,66.5538983350379,61.33562443092215,66.64032716094161,59.7850342635199,54.92000191217211,111036.52681326916,110744.79061759364,110998.1365,111080.9316,109777.15524999998,291.7361956755194,12.2817630492209,-27.94890419040428,15.917255418236865,-
39,14061,BTCUSDT,2025-07-10,2025-07-10 15:30:00,2025-07-10 15:44:59,111331.14,111408.24,111092.0,111178.47,146.66235,0,-0.0013713144408653,181.56914836472055,55.23816808191175,55.06244267810238,54.527324621391855,53.743701630843255,53.34478002909649,53.02024564312634,74.6288801743956,69.04971119987063,63.25359987680375,73.08054139022208,64.95717943715988,58.775639320444064,111044.63785251092,110754.42793720268,111009.8595,111081.875,109787.8826,290.2099153082527,21.431397105101496,-18.07284393130312,15.906876061769143,-
40,14062,BTCUSDT,2025-07-10,2025-07-10 15:45:00,2025-07-10 15:59:59,111179.11,111408.41,111156.84,111408.4,94.01913,1,0.0020681162458882,215.3988808984036,63.88458840612248,62.81719071251504,61.1101147702574,59.24844511313686,58.33498527856238,55.74955626842418,74.6405958021132,69.05891641108488,63.26055537937478,76.68475530157536,68.04262201703503,61.16266558574766,111065.42426093887,110768.96064970928,111025.85399999998,111088.9576,109799.75155,296.4636112295848,46.697675671908655,-5.118740010660767,15.898280982347696,-
41,14063,BTCUSDT,2025-07-10,2025-07-10 16:00:00,2025-07-10 16:14:59,111408.4,111495.07,111322.32,111472.62,138.20685,1,0.0005764376833343,223.3106081347859,66.08059018127287,64.79672379560833,62.80213183649129,60.674396846145314,59.63364985840303,56.48006991283656,80.22616906320809,73.5674064613525,66.71888244569888,83.46485408123206,74.49119424993798,66.49481677690522,111088.69258888524,110784.5975241602,111045.4105,111098.1274,109813.9756,304.09506472502835,71.083988786384,10.121805748748187,16.41298590803233,-
42,14064,BTCUSDT,2025-07-10,2025-07-10 16:15:00,2025-07-10 16:29:59,111472.63,112549.33,111472.62,112376.92,1196.34218,1,0.008112305963563,421.0513430262472,83.2699720615222,81.2209154010917,77.97936628281184,74.42263883627848,72.5895690913042,64.91681930212698,95.3091776870493,91.17218256982164,85.09737672700817,87.44436318490523,78.85167518804772,70.46159751810363,111162.30558380608,110819.98246806776,111105.994,111124.1756,109833.30795,342.3231157383125,161.5178923514468,40.40102306928791,19.814969245148056,-
43,14065,BTCUSDT,2025-07-10,2025-07-10 16:30:00,2025-07-10 16:44:59,112376.92,112725.38,112376.92,112637.66,740.74719,1,0.002320227320699,586.2819954809431,85.7658331071209,83.76836250379061,80.55314717427572,76.95661088575488,75.0737619083431,66.83456511536747,95.93110942440828,92.15389776654897,86.44363465715742,95.41367683706876,90.19569712159172,83.28445764238487,111246.61155044573,110860.3753021107,111183.5935,111157.8642,109852.68485,386.23624833501526,251.32977813773323,82.58677408297697,23.19837189755131,0
44,14066,BTCUSDT,2025-07-10,2025-07-10 16:45:00,2025-07-10 16:59:59,112637.66,112660.0,112401.56,112643.48,371.08918,1,5.16701074932957e-05,653.3534994118982,85.82248577907782,83.82550033144584,80.61005685389674,77.01206705802616,75.12794715782249,66.87637399556823,90.5791581582814,88.06238398315327,83.42939207507366,95.50692394349322,90.35429801176932,83.49470667391591,111326.43260470596,110899.99985095268,111264.768,111189.6278,109874.02225,426.4327537532809,319.29533220804296,129.92848570799018,26.340102931925767,-
45,14067,BTCUSDT,2025-07-10,2025-07-10 17:00:00,2025-07-10 17:14:59,112643.47,113459.0,112545.95,113433.07,1309.72622,1,0.0070096378414445,828.69250597762,91.39693099236312,89.61288007631002,86.5966652913802,83.04950969413393,81.12328955091138,71.85574521337654,94.81846165148052,92.58723915999563,88.64182339103303,96.06895055155816,91.2838284314472,84.70849992665684,111446.81188443703,110956.29029870928,111395.77799999998,111235.3188,109898.98765,490.5215857277653,431.8932411553542,190.32143679746295,29.995857316050603,-
46,14068,BTCUSDT,2025-07-10,2025-07-10 17:15:00,2025-07-10 17:29:59,113433.08,113454.03,113142.37,113454.02,457.67405,1,0.0001846904081852,931.234422928254,91.50330008969608,89.72666682159931,86.71906150795884,83.17739401972723,81.25241586121237,71.9713947147187,94.50104313758423,92.34230468360003,88.45543420354544,97.5734642127984,93.9797699142302,88.4777734089396,111561.50949104063,111011.7954031824,111522.409,111281.3992,109924.89795,549.7140878582431,516.8603408587223,255.62921760971489,33.390486387023664,-
47,14069,BTCUSDT,2025-07-10,2025-07-10 17:30:00,2025-07-10 17:44:59,113454.03,113739.03,113422.09,113619.98,619.676511,1,0.0014627952363432,956.905138974694,92.39691896119702,90.67114328683463,87.71854765509826,84.20708144247868,82.28614238340764,72.88448663041976,95.53061532447587,93.45866890914536,89.78224953450729,98.00350400170258,94.82440450076518,89.75345167162673,111679.1363772669,111069.75506088944,111661.62,111334.0606,109951.4079,609.3813163774466,590.7788338928949,322.65914086635087,36.72776366427399,-
48,14070,BTCUSDT,2025-07-10,2025-07-10 17:45:00,2025-07-10 17:59:59,113619.99,113788.23,113444.99,113722.82,370.29922,1,0.0009051224969411,971.18946087104,92.94839885017912,91.25253321127212,88.33075955460373,84.83458145455754,82.91481334498158,73.43915924797693,95.69749348892836,93.63877215695894,89.9960021288476,98.03766946465234,94.89042893679948,89.85250300388381,111795.91829856591,111128.71205953637,111804.31100000002,111388.64479999998,109978.68025,667.206239029576,650.1634214963851,388.1599969923577,39.85647327361796,-
49,14071,BTCUSDT,2025-07-10,2025-07-10 18:00:00,2025-07-10 18:14:59,113722.83,113760.97,113283.83,113348.69,429.02058,0,-0.0032898410363021,855.0826966609244,70.59452513117802,72.164195548521,73.36342042604494,73.27927348817113,72.79327224465541,68.18962335083235,93.37932757549844,92.05885522243676,88.88647678555786,85.65847895448351,86.18572486710082,83.71893896771385,111884.64811007644,111178.04490265776,111926.753,111436.6044,110004.6637,706.6032074186951,659.4354098296317,442.4150795598125,41.872953077213296,0
50,14072,BTCUSDT,2025-07-10,2025-07-10 18:15:00,2025-07-10 18:29:59,113348.69,113620.0,113106.09,113182.35,319.06809,0,-0.0014675070351496,701.878770318013,62.56650938429564,65.10055159177632,67.63140038995012,68.73809257520671,68.77356084685547,66.01912046431113,81.1766002781038,83.83013873489726,83.17568990932804,73.39351881157683,77.37862266815361,77.44034225499585,111958.80250378636,111222.58501593204,112033.871,111478.5286,110028.26625,736.2174878543301,645.9155669587635,483.1151770396027,42.83693534302934,-
51,14073,BTCUSDT,2025-07-10,2025-07-10 18:30:00,2025-07-10 18:44:59,113182.35,113310.63,113005.45,113059.33,292.157,0,-0.0010869185875713,457.889663501814,56.83087081107272,60.03058156617596,63.503248942354354,65.46495608260709,65.87624286577045,64.44960845973546,60.39283160836215,68.67473410439925,72.21092445060562,66.88624206050855,72.64962552002618,74.0538010557362,112021.68978928428,111263.40157113354,112146.92250000002,111516.8752,110051.7064,758.2882181507302,618.1486750575568,510.1218766431936,43.24260205500422,-
